,created_at,author,cleaned_tweet,category
178,2022-10-15 15:19:18+00:00,AeraCalista,lakuin hal yg blm prnh dilakuin kyk naik gunung main bowling ice skating atau apa gt jgn yg aneh2 ya tp bkn bosen sm orgnya mungkin km bosen sm kegiatan kalian aja,gunung
179,2022-10-15 15:19:05+00:00,diankrisnaaw,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
180,2022-10-15 15:18:52+00:00,MuhAbdi,naik gunung gt turun gunung gt otw pangkep makassar gt did some cores lumayan laah,gunung
181,2022-10-15 15:17:39+00:00,Bari1Bagus,irjen teddy hanya pucuk gunung es beranikah polri bongkar,gunung
182,2022-10-15 15:17:21+00:00,airtadnavon,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
183,2022-10-15 15:17:03+00:00,topekodia,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
184,2022-10-15 15:16:56+00:00,switipiece,ngpain ke gunung sumeru,gunung
185,2022-10-15 15:16:38+00:00,bokongku_gatal,pura pande gunung biau desa muncan karangasem bali,gunung
186,2022-10-15 15:15:58+00:00,ilham_mntq,skrg mh pilihan camping ceria lebih cocok dripada naik gunung cukup masa2 nya udh kelewat,gunung
187,2022-10-15 15:15:12+00:00,rumsariii_,aku pas hari minggu minggu kemaren 56k 2 orang 1 sepeda motor terus sewa sepeda tergantung nder kl di brosurnya sepeda keranjang gunung 20k jam di weekday 30k jam di weekend kalo sepeda listrik 40k jam sepeda tandem 50k jam,gunung
188,2022-10-15 15:14:44+00:00,DodiAhmadi11,daki gunung masuk hutan,gunung
189,2022-10-15 15:14:37+00:00,nilanggi,pengin naik gunung,gunung
190,2022-10-15 15:13:47+00:00,srit4njung,kasus kapolda jatim adalah fenomena gunung es harga dari china 2 juta per kg dijual di indonesia 2 m per kg 500 t per tahu,gunung
191,2022-10-15 15:13:30+00:00,bonjournats,deket gunung,gunung
192,2022-10-15 15:13:26+00:00,ms_atiek,kadang kita ga perlu terlalu ribet nanya tujuan orang ngapain ina inu anu dijawab salah ga dijawab dikatain juga ga perlu dipeanyakan juga kenapa hobi orang beda2 biarin aja lah ada yang pulang ke gunung ada yang pulang ke holywings bebas aja,gunung
193,2022-10-15 15:13:18+00:00,VenAheyvan,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
194,2022-10-15 15:13:03+00:00,Bakrie35271832,anak gunung sindur ya bro,gunung
195,2022-10-15 15:12:37+00:00,__hopeless,dikasih hati malah minta mendorong batu ke atas gunung,gunung
196,2022-10-15 15:12:06+00:00,ambisproduktiv,peristiharatan dan rekreasi kondisi geografis kota malang yang berada didataran tinggi dan berada di lingkung gunung menjadi daerah yang ideal untuk kota tempat tinggal peristirahatan kondisi lingkungan alam yang sangat baik menjadikan kotapraja malang sangat ideal untuk,gunung
197,2022-10-15 15:12:03+00:00,wonderjyu,gunung,gunung
198,2022-10-15 15:11:55+00:00,nurlimreski,penyerangan di rumah mantan anggota dpd litha brent di jalan gunung merapi sabtu sore tadi,gunung
199,2022-10-15 15:11:53+00:00,Rokhim24Nur,majelis dzikir dan sholawat al bahr gunung jati ploso giritio purwosari gunungkidul maribersholawat,gunung
200,2022-10-15 15:11:50+00:00,rismadiyt,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
201,2022-10-15 15:11:46+00:00,danv3rs_,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
202,2022-10-15 15:11:44+00:00,dityatuxlin,puncak segoro menikmati senja yang eksotis di tepi pantai gunung kidul,gunung
203,2022-10-15 15:11:00+00:00,fleursweetpea,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
204,2022-10-15 15:10:25+00:00,PremiumStation,dentuman letusan gunung kelud yang terjadi pada 19 20 mei 1919 bisa terdengar hingga kalimantan prayforkelud,gunung
205,2022-10-15 15:10:19+00:00,bintangisa,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
206,2022-10-15 15:10:15+00:00,pelimati,dikasih hati malah minta mendorong batu ke atas gunung,gunung
207,2022-10-15 15:10:11+00:00,biancasausaan,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
208,2022-10-15 15:09:59+00:00,pratomooajik,bahkan nama2 kamar di sini ada nama moh hatta dan sutan sjahrir ada juga lewerani nama si gunung banda api,gunung
209,2022-10-15 15:09:42+00:00,pratomooajik,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
210,2022-10-15 15:09:38+00:00,noturenthusiasm,berhubung aku anak sispala faktor lain bisa dari tempat kegiatan di kaki gunung kalo gunungnya aktif gabole kalo musim hujan mau di deket sungai bisa resiko kena banjir kalo di gunung musim hujan resiko longsor tapi karena kami anaknya di alam liar ya ilegal aja nder wkwkw,gunung
211,2022-10-15 15:09:37+00:00,muacksmuacks,hahahha nak panjat buaya sngkak pun berjam2 inikan pulak gunung belum lg toiii balik kk,gunung
212,2022-10-15 15:08:36+00:00,calladawns,le tumbas iki sampe gunung pati opo ora jadi susu yo,gunung
213,2022-10-15 15:08:35+00:00,Dipafahmi_,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
214,2022-10-15 15:08:10+00:00,rensarx,book 5 kayaknya tamat kak di buku fisik 4 udah lumayan deket sama yang kejadian gunung berapi itu,gunung
215,2022-10-15 15:08:07+00:00,beritasampit1,pemkab gunung mas subsidi pakan bagi peternak ayam petelur,gunung
216,2022-10-15 15:08:04+00:00,infoKALTENG,pemkab gunung mas subsidi pakan bagi peternak ayam petelur,gunung
217,2022-10-15 15:08:01+00:00,beritasampit_id,pemkab gunung mas subsidi pakan bagi peternak ayam petelur,gunung
218,2022-10-15 15:07:51+00:00,nachfa48,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
219,2022-10-15 15:07:31+00:00,dxprst,yang hobi naik gunung barangkali ada yg mau naik ke himalaya bareng bareng ht,gunung
220,2022-10-15 15:07:20+00:00,kamz2mg,penyerangan di rumah mantan anggota dpd litha brent di jalan gunung merapi sabtu sore tadi,gunung
221,2022-10-15 15:07:19+00:00,cepraso,dikasih hati malah minta mendorong batu ke atas gunung,gunung
222,2022-10-15 15:07:11+00:00,ris_staydmn,masih bs becanda dah di gunung,gunung
223,2022-10-15 15:06:33+00:00,sagittarians_,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
224,2022-10-15 15:06:11+00:00,direformasi,menaiki lembah gunung sawah jurang laut kehujanan kepanasan ga kak,gunung
225,2022-10-15 15:06:03+00:00,rudy_saputra48,merapi tak pernah ingkar janji area pos 3 gunung merbabu via selo a h i r a,gunung
226,2022-10-15 15:05:49+00:00,rudy_saputra48,lebih baik dinginnya puncak dari pada dinginnya sikapmu savana 2 gunung merbabu,gunung
227,2022-10-15 15:05:20+00:00,intipgoreng2,iki sesepuh e gunung nder,gunung
228,2022-10-15 15:05:05+00:00,ishaqsaputro,jika saat ini rasa bersyukur mu kurang maka lihatlah poer gunung rinjani ini,gunung
229,2022-10-15 15:04:07+00:00,PengabdiEnak,liat di tiktok ada yg cari tempat makan rumahan sampai di gunung kidul disini gak ada apa yg jualan spt itu,gunung
230,2022-10-15 15:04:05+00:00,inhellexhell,sepei pemandangan pagi hari dipuncak gunung,gunung
231,2022-10-15 15:03:53+00:00,anorexicats,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
232,2022-10-15 15:03:34+00:00,samaira_nafisa,flash sale khans sandal gunung wanita lunar white diskon 25 checkout sekarang,gunung
233,2022-10-15 15:03:01+00:00,_kang_conqueror,kl di gunung gitu emg cocoknya pindahin pinggir jurang tidurnya,gunung
234,2022-10-15 15:02:53+00:00,shellyashfiatun,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
235,2022-10-15 15:01:43+00:00,Rajamanggala_,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
236,2022-10-15 15:01:36+00:00,baiturrohmah99,jika saat ini rasa bersyukur mu kurang maka lihatlah poer gunung rinjani ini,gunung
237,2022-10-15 15:00:47+00:00,kimfudnr,tahu tek pak jayen amp tahu tek tek aa lek iki di gunung anyar susah dijelasin pokoke karena bumbu tahu teknya takaran petisnya pas dan bawang putihnya kerasa soale itu masuk definisi enak versiku d,gunung
238,2022-10-15 15:00:36+00:00,waterrmelona_,cie yg kkn nya di gunung kidul gbs cok gue gk rela,gunung
239,2022-10-15 15:00:33+00:00,manuskele,kasus kapolda jatim adalah fenomena gunung es harga dari china 2 juta per kg dijual di indonesia 2 m per kg 500 t per tahu,gunung
240,2022-10-15 15:00:32+00:00,littlepeony13,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
241,2022-10-15 14:59:37+00:00,RavenoZara,tahun lalu gue udah punya anak berai udah beahun tahun berlalu ada temen gue chat ngirimin link blogspot dan yg akun peanyaan2 kemudian dijawab itu apa ya namanya dan ternyata itu si a dia ngaku lulusan s1 di ausie beda lagi ngaku pecinta gunung bahkan sudah,gunung
242,2022-10-15 14:59:06+00:00,SitiFAN4,pastikan menyempurna kehidupan gunung ku daki lurah ku turuni,gunung
243,2022-10-15 14:58:12+00:00,palupivivi,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
244,2022-10-15 14:57:32+00:00,tydakperjaka,mendaki gunung lewati lembah sungai mengalir indah ke samurera bersama teman berpetualang,gunung
245,2022-10-15 14:57:21+00:00,milkiewaffle_,todays mail akhirnya haechan korek pulang juga shhshs tiup lilin dulu menyambut pacar gepenk ni stlh melewati gunung dan lembah akhirnya kamu bisa di peluk juga synk,gunung
246,2022-10-15 14:56:39+00:00,mndcracked,1 gunung teinggi di tata surya ada di mars namanya olympus mons tingginya 3x lipat everest 2 meskipun merkurius planet paling dekat dgn matahari tapi venus adl planet dgn suhu paling panas di tata surya 3 semua planet berotasi secara horizontal kecuali uranus veikal,gunung
247,2022-10-15 14:55:40+00:00,gyrowayne,aku udah takut tinggi alergi dingin disuruh naik gunung dahlah,gunung
248,2022-10-15 14:55:37+00:00,Dennaaja_,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
249,2022-10-15 14:55:03+00:00,kaptenraha,contoh lain perempatan gunung sari intan dari ja suprapo ke arah lavalette di lajur kanan itu sebenarnya tidak khusus hanya utk belok kanan karena tanda panahnya bisa lurus atau belok kanan tapi selama ini salah kaprah jadi hanya utk belok kanan semoga bisa jadi pelajaran,gunung
250,2022-10-15 14:54:27+00:00,FalatehanHas,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
251,2022-10-15 14:53:52+00:00,b1gwin_,disini gunung disana gunung,gunung
252,2022-10-15 14:53:45+00:00,hemaviton99,open promo follbacknkri izin pesona gunung api purba nglanggeran gungungkidul yogyakaa promo,gunung
253,2022-10-15 14:53:36+00:00,lunarrative,dipikir pikir kasian tenggorokan q udah dipake buat media mengeluarkan suara frekuensi lumba lumba langsung dihantem minuman pake es dari kutub utara gak lama gw makan bakso yang kuahnya direbus di kawah gunung merapi semua kejadiannya gak nyampe 24 jam lagi,gunung
254,2022-10-15 14:53:35+00:00,hemaviton99,open pr,gunung
255,2022-10-15 14:53:18+00:00,baejinin,dapet ilmu dari gunung sakti di ujung dunia siluman bang,gunung
256,2022-10-15 14:52:24+00:00,youhearmeh,hadiah hiburan ipad kulkas 2 pintu mesin cuci tv 32 50 inc sepeda gunung sepeda lipat kompor gas rinai gula kopi sabun hadiah tambahan saja,gunung
257,2022-10-15 14:51:38+00:00,santz_lee,saking mati gaya oposisi di jaman jokowi rame rame merubah diri adi haters ada kakek yang tetiba merasa perlu pamer ijazah,gunung
258,2022-10-15 14:51:22+00:00,thecatxdiary,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
259,2022-10-15 14:51:07+00:00,Gunawan75_,jika saat ini rasa bersyukur mu kurang maka lihatlah poer gunung rinjani ini,gunung
260,2022-10-15 14:51:06+00:00,yurikoimoet1,open promo follbacknkri izin pesona gunung api purba nglanggeran gungungkidul yogyakaa promot,gunung
261,2022-10-15 14:51:02+00:00,tribunjateng,korban selamat kecelakaan pesawat di gunung andes 1972 beahan hidup dengan makan teman sendiri,gunung
262,2022-10-15 14:50:12+00:00,johnhendrik3,utk cowok nih ada 1 sisi positif yg harus kita tiru dr cewek ketika dia lagi betulin alis mata mau ada badai banjir bandang gempa bumi gunung meletus sunami bahkan perang dunia ke 3 mereka akan tetap fokus betulin alis mata nb pesan moralnya tetaplah fokus apapun yg terjadi,gunung
263,2022-10-15 14:49:33+00:00,Angga_K_P,pura pande gunung biau desa muncan karangasem bali,gunung
264,2022-10-15 14:49:18+00:00,cahkaekonokene,gunung mas kumambang kediri gunung klotok kediri tpi separo tok,gunung
265,2022-10-15 14:48:39+00:00,Gumiyaaa_VF,mendaki gunung lewati lembah,gunung
266,2022-10-15 14:48:14+00:00,AzuatiOmar,gunung rapat ni,gunung
267,2022-10-15 14:47:25+00:00,LieBanPo2,mau banget kalau kamu izinkan panjat gunung kembar kamu,gunung
268,2022-10-15 14:46:35+00:00,bigant0X78,eh tau aja ada yang lagi turun gunung,gunung
269,2022-10-15 14:46:26+00:00,cdbrryy,gunung ungaran peng 3,gunung
270,2022-10-15 14:46:16+00:00,LieBanPo2,siapa yang suka manjat gunung atau gunung ku aja yang kamu panjat,gunung
271,2022-10-15 14:46:14+00:00,LokoJoyo81,open promo follbacknkri izin pesona gunung api purba nglanggeran gungungkidul yogyakaa promoter mentor cc reply gunungapipurba glorynkri,gunung
272,2022-10-15 14:46:03+00:00,kipyiksamgong,jika saat ini rasa bersyukur mu kurang maka lihatlah poer gunung rinjani ini,gunung
273,2022-10-15 14:45:22+00:00,Akunrusuhguwe,gunung,gunung
274,2022-10-15 14:43:29+00:00,everythingnams,masternimnya namu pada turun gunung skksksksks sukaaaa,gunung
275,2022-10-15 14:43:21+00:00,ario_paisano,itu soal kesadaran jiwa dan ego dari awal niat tujuan mendaki gunung apapun begitu juga saat naik kapal laut saat ngehadapin badai laut besar tapi berlayar lebih jelas niat dan tujuannya gue cuma bisa bicara dari pengalaman aja dan tetap manusia biasa yg bukan siapa,gunung
276,2022-10-15 14:43:19+00:00,nrvlldyk,gawa mobil parkire sing angel tuku pit gunung bae apa yaa beuhhh aben dina iso aku pit2an,gunung
277,2022-10-15 14:42:42+00:00,HidayatullahGT,panitia silatnas hidayatullah gunung tembak terus berbenah berbenah terus gunungtembak hidayatullah silatnashidayatullah silatnashidayatullah2023 ustadz wkp,gunung
278,2022-10-15 14:42:09+00:00,My_Geep,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
279,2022-10-15 14:41:58+00:00,chue_shev,gunung pati gunung kidul gunung sahari,gunung
280,2022-10-15 14:41:34+00:00,eskopisus,jika saat ini rasa bersyukur mu kurang maka lihatlah poer gunung rinjani ini,gunung
281,2022-10-15 14:41:29+00:00,Udin3514A,naik naik ke puncak gunung,gunung
282,2022-10-15 14:40:50+00:00,ZonaHitamQ,pura pande gunung biau desa muncan karangasem bali,gunung
283,2022-10-15 14:40:25+00:00,muhtaramadhan,kasus kapolda jatim adalah fenomena gunung es harga dari china 2 juta per kg dijual di indonesia 2 m per kg 500 t per tahu,gunung
284,2022-10-15 14:40:23+00:00,hardyanricky,lah ngopo ndadak naik gunung mas pendak dino we wes neng gunung kok,gunung
285,2022-10-15 14:39:49+00:00,esjerukaddict,g ungaran dan ga lagi2 naik gunung krn fisik ga kuat soale di atas aku jadi beban teman2qu,gunung
286,2022-10-15 14:39:41+00:00,Chalam3et,gunung sari nek awan macet,gunung
287,2022-10-15 14:39:33+00:00,rakusjabatan,kasus kapolda jatim adalah fenomena gunung es harga dari china 2 juta per kg dijual di indonesia 2 m per kg 500 t per tahu,gunung
288,2022-10-15 14:38:57+00:00,ttaurusgirlss,gunung pati nder aku pernah e,gunung
289,2022-10-15 14:38:54+00:00,budidam_,aku taune munggah gunung pati karo karangnyar gunung,gunung
290,2022-10-15 14:38:36+00:00,WarrenTanoto,open promo follbacknkri izin pesona gunung api purba nglanggeran gungungkidul yogyakaa promot,gunung
291,2022-10-15 14:38:24+00:00,AhliSpiritual,peama munggah gunung neng prau ndelalah neng nduwur keno badai tenda ambruk medon longsor balik balik ndelok berita ternyata banjarnegara longsor,gunung
292,2022-10-15 14:38:10+00:00,monkeytweetss,kau nyatakan kesalahan mereka raikan majlis dengan tarian berlebihan okay itu point betul kau tapi kau,gunung
293,2022-10-15 14:38:04+00:00,agnez061,sekipun dajjal turun gunung jika punya nyali formula e yg di sinyalir ada dugaan pelanggaran tindakan pidana dr kemaren2 sdh tsk tuh wan tengul tp faktanya hingga hr ini msh jalan di tempat mlipir trs,gunung
294,2022-10-15 14:37:22+00:00,ochakobff,kalau gitu mari kita mendaki gunung bersama,gunung
295,2022-10-15 14:37:13+00:00,starryphi,nah macam jenazah di gunung everest juga,gunung
296,2022-10-15 14:37:01+00:00,dd_didie,banda neira punya segudang cerita termasuk penginapan satu ini namanya cilu bintang dekat dg fo belgica dan fo nassa,gunung
297,2022-10-15 14:36:48+00:00,firl__,gunung brintik lurr rame tapi wingit,gunung
298,2022-10-15 14:36:34+00:00,vvdnvnn,tadi malam gunung diterpa hujan angin dalam tenda aku berdialog dengan tuhan meski sebetulnya hanya satu arah,gunung
299,2022-10-15 14:36:33+00:00,DaniCicadasBdg,kasus kapolda jatim adalah fenomena gunung es harga dari china 2 juta per kg dijual di indonesia 2 m per kg 500 t per tahu,gunung
